gene_index	entrez_gene_id	positive_label_count	in_graphsage_4301
4321	117177	21	1
4322	117283	23	1
4323	120892	94	1
4324	121457	9	1
4325	121504	40	1
4326	121599	0	1
4327	121642	32	1
4328	122042	0	1
4329	123169	73	1
4330	123606	0	1
4331	123803	0	1
4332	123879	14	1
4333	124220	11	1
4334	124583	28	1
4335	124590	12	1
4336	124641	7	1
4337	125111	11	1
4338	126119	15	1
4339	126206	17	0
4340	126374	46	1
4341	127281	25	1
4342	127343	32	0
4343	127933	62	1
4344	128239	0	1
4345	128869	34	1
4346	129138	22	1
4347	129685	53	1
4348	130399	39	1
4349	130497	51	1
4350	130507	15	1
4351	130557	15	1
4352	131177	10	1
4353	131890	16	1
4354	133396	27	1
4355	133746	51	1
4356	134549	12	1
4357	135295	35	0
4358	136991	28	0
4359	137964	30	1
4360	138429	4	1
4361	138474	43	0
4362	139065	0	0
4363	139716	0	1
4364	139760	3	0
4365	139818	0	1
4366	140576	27	1
4367	140690	73	0
4368	140825	0	1
4369	140885	8	1
4370	142678	14	1
4371	142679	30	1
4372	142680	16	1
4373	143098	21	1
4374	143187	28	1
4375	143570	11	1
4376	143689	41	0
4377	144165	59	1
4378	144717	27	1
4379	145226	15	1
4380	145482	19	1
4381	145873	8	0
4382	147372	31	1
4383	147495	19	1
4384	147912	13	1
4385	148022	20	1
4386	148281	21	1
4387	149041	71	1
4388	149233	18	1
4389	149428	18	1
4390	149951	41	1
4391	150094	63	1
4392	150209	15	1
4393	150290	28	1
4394	150465	0	1
4395	150684	64	1
4396	151636	45	1
4397	151648	24	1
4398	151742	8	1
4399	151887	0	1
4400	151987	28	1
4401	153090	94	1
4402	153572	0	1
4403	154796	25	1
4404	157506	22	1
4405	157570	38	1
4406	159296	0	1
4407	160851	26	1
4408	161582	36	1
4409	161882	56	1
4410	162989	28	1
4411	163126	42	1
4412	163702	12	1
4413	164656	55	1
4414	165140	11	1
4415	165918	79	1
4416	166012	13	1
4417	166929	25	1
4418	167153	14	1
4419	168620	14	0
4420	168667	28	1
4421	170302	1	1
4422	171392	44	1
4423	192669	51	1
4424	192670	50	1
4425	192683	24	1
4426	195814	21	1
4427	196403	0	1
4428	197131	16	1
4429	197358	38	1
4430	200316	51	1
4431	200576	23	1
4432	200894	20	1
4433	200958	9	1
4434	201161	31	1
4435	201294	20	1
4436	201595	36	1
4437	203068	25	1
4438	203245	29	1
4439	204851	26	1
4440	219333	15	1
4441	219771	43	1
4442	219988	33	1
4443	220972	24	1
4444	221178	21	1
4445	222068	20	1
4446	222229	28	1
4447	222484	0	1
4448	222663	7	1
4449	225689	42	1
4450	245711	24	1
4451	246184	21	1
4452	246243	2	1
4453	246778	28	1
4454	252983	33	1
4455	253260	37	1
4456	253725	39	1
4457	253980	44	1
4458	255488	24	1
4459	255738	74	1
4460	255743	44	1
4461	256297	42	0
4462	259173	5	1
4463	259197	6	1
4464	259230	22	1
4465	259266	21	0
4466	261726	31	1
4467	266727	18	1
4468	282618	56	1
4469	283149	57	1
4470	283489	21	1
4471	283989	11	1
4472	284110	8	1
4473	284217	10	1
4474	285381	36	1
4475	285440	9	1
4476	285464	36	1
4477	285590	29	1
4478	285671	0	1
4479	317719	0	0
4480	338567	16	0
4481	340061	55	1
4482	340205	0	1
4483	340719	40	0
4484	347734	27	1
4485	348980	23	1
4486	349565	11	1
4487	353116	31	1
4488	353134	12	0
4489	353174	16	1
4490	353376	17	1
4491	374291	14	1
4492	375033	0	1
4493	375056	35	1
4494	375790	58	1
4495	377630	57	1
4496	378884	24	1
4497	387893	52	1
4498	392255	58	0
4499	400961	26	1
4500	440275	84	1
4501	497661	12	1
4502	541468	16	1
4503	553115	18	1
4504	554313	40	1
4505	641371	15	1
4506	653519	23	1
4507	728689	0	1
4508	100137049	15	1
4509	100287171	33	1
