GeneID,mapped_graphsage_row_count,graph_instance_count,unique_tissue_count,tissues,train_instance_count,valid_instance_count,test_instance_count,mean_instance_degree,median_instance_degree,max_instance_degree,min_instance_degree,total_instance_degree,feature_nonzero_counts,feature_nonzero_count_consistent,positive_label_count,all_zero_label_vector
84433,9,9,9,blood|brain|colon|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,6,2,1,19.333333333333332,19.0,22,18,174,0,1,47,0
84441,9,9,9,blood|brain|colon|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,6,2,1,6.444444444444445,6.0,7,6,58,1,1,42,0
84444,18,18,18,adrenal_cortex|adrenal_gland|amygdala|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,14,2,2,22.27777777777778,23.0,27,16,401,1,1,73,0
84446,12,12,12,amygdala|basal_ganglion|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,8,2,2,7.75,7.0,10,7,93,1,1,53,0
84447,21,21,21,adipose_tissue|adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,17,2,2,27.238095238095237,27.0,33,14,572,3,1,54,0
84464,9,9,9,amygdala|basal_ganglion|brain|forebrain|heart|kidney|liver|lung|midbrain,5,2,2,52.77777777777778,57.0,60,42,475,1,1,50,0
84466,5,5,5,amygdala|basal_ganglion|brain|forebrain|midbrain,4,0,1,9.2,9.0,10,9,46,0,1,11,0
84524,16,16,16,adipose_tissue|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,13,2,1,1.875,1.5,3,1,30,0,1,71,0
84525,4,4,4,brain|heart|kidney|lung,1,2,1,6.5,6.0,8,6,26,0,1,20,0
84619,19,19,19,adipose_tissue|adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,15,2,2,13.473684210526315,13.0,18,7,256,1,1,45,0
84631,1,1,1,brain,1,0,0,1.0,1.0,1,1,1,0,1,0,1
84632,9,9,9,amygdala|basal_ganglion|brain|forebrain|heart|kidney|liver|lung|midbrain,5,2,2,7.444444444444445,8.0,9,6,67,0,1,46,0
84634,8,8,8,amygdala|basal_ganglion|brain|forebrain|heart|kidney|liver|midbrain,5,2,1,3.0,3.0,3,3,24,1,1,11,0
84649,13,13,13,adipose_tissue|adrenal_gland|basal_ganglion|blood|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,10,2,1,2.0,2.0,2,2,26,1,1,33,0
84661,18,18,18,adrenal_cortex|adrenal_gland|amygdala|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,14,2,2,34.44444444444444,35.0,39,29,620,1,1,41,0
84676,1,1,1,heart,0,1,0,45.0,45.0,45,45,45,0,1,9,0
84679,4,4,4,basal_ganglion|brain|forebrain|gastrointestinal_tract,4,0,0,2.25,2.0,3,2,9,2,1,12,0
84687,21,21,21,adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,17,2,2,25.523809523809526,26.0,34,15,536,4,1,30,0
84700,2,2,2,heart|lung,0,1,1,2.0,2.0,2,2,4,0,1,7,0
84701,5,5,5,brain|heart|kidney|liver|lung,2,2,1,6.8,7.0,7,6,34,0,1,2,0
84708,3,3,3,brain|heart|kidney,1,2,0,124.33333333333333,122.0,131,120,373,0,1,0,1
84722,9,9,9,blood|brain|colon|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,6,2,1,7.333333333333333,7.0,9,6,66,0,1,62,0
84759,21,21,21,adrenal_cortex|adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,17,2,2,14.238095238095237,15.0,17,9,299,0,1,34,0
84803,2,2,2,blood|kidney,1,1,0,1.5,1.5,2,1,3,0,1,31,0
84817,13,13,13,adipose_tissue|blood|blood_plasma|bone|brain|colon|eye|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,10,2,1,10.76923076923077,11.0,13,6,140,1,1,18,0
84844,15,15,15,adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,12,2,1,34.0,35.0,41,25,510,2,1,56,0
84867,1,1,1,brain,1,0,0,7.0,7.0,7,7,7,1,1,3,0
84869,14,14,14,adipose_tissue|adrenal_gland|blood|blood_plasma|bone|brain|colon|eye|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,11,2,1,1.2142857142857142,1.0,2,1,17,0,1,20,0
84870,3,3,3,blood|colon|large_intestine,3,0,0,1.0,1.0,1,1,3,0,1,14,0
84876,23,23,23,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,6.0,6.0,7,5,138,3,1,16,0
84883,22,22,22,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,18,2,2,1.3636363636363635,1.0,2,1,30,0,1,31,0
84894,5,5,5,amygdala|basal_ganglion|brain|forebrain|midbrain,4,0,1,4.4,4.0,5,4,22,0,1,0,1
84897,11,11,11,blood|blood_plasma|bone|brain|colon|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,8,2,1,3.8181818181818183,4.0,4,3,42,0,1,32,0
84901,23,23,23,adipose_tissue|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,9.565217391304348,9.0,13,5,220,2,1,0,1
84919,19,19,19,adipose_tissue|adrenal_cortex|adrenal_gland|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,16,2,1,6.2631578947368425,7.0,8,3,119,0,1,41,0
84934,17,17,17,adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,13,2,2,3.8823529411764706,4.0,4,3,66,0,1,34,0
84938,13,13,13,adrenal_gland|amygdala|basal_ganglion|blood|brain|eye|forebrain|gastrointestinal_tract|heart|kidney|liver|lung|midbrain,9,2,2,6.230769230769231,7.0,7,4,81,0,1,24,0
84958,11,11,11,amygdala|aorta|artery|basal_ganglion|brain|colon|forebrain|gastrointestinal_tract|heart|large_intestine|midbrain,9,1,1,3.5454545454545454,3.0,5,3,39,1,1,28,0
84967,20,20,20,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|artery|astrocyte|basal_ganglion|blood|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,16,2,2,4.1,4.0,6,1,82,0,1,24,0
85329,7,7,7,blood|colon|gastrointestinal_tract|heart|kidney|large_intestine|lung,4,2,1,1.0,1.0,1,1,7,1,1,7,0
85363,21,21,21,adipose_tissue|adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,17,2,2,30.142857142857142,30.0,37,14,633,1,1,70,0
85365,21,21,21,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,17,2,2,13.857142857142858,15.0,15,10,291,0,1,34,0
85366,5,5,5,brain|heart|kidney|liver|lung,2,2,1,11.0,11.0,12,10,55,1,1,43,0
85413,2,2,2,blood|blood_plasma,2,0,0,1.0,1.0,1,1,2,0,1,12,0
85440,23,23,23,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,24.434782608695652,23.0,33,15,562,0,1,34,0
85442,8,8,8,amygdala|basal_ganglion|brain|forebrain|kidney|liver|lung|midbrain,5,1,2,3.0,3.0,3,3,24,0,1,0,1
85453,5,5,5,brain|heart|kidney|liver|lung,2,2,1,1.0,1.0,1,1,5,0,1,24,0
85458,23,23,23,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,8.956521739130435,9.0,10,7,206,0,1,19,0
85464,14,14,14,amygdala|basal_ganglion|blood|blood_plasma|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,10,2,2,8.285714285714286,8.0,9,8,116,1,1,25,0
85476,20,20,20,adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,16,2,2,2.8,2.5,6,2,56,0,1,15,0
85477,13,13,13,amygdala|basal_ganglion|blood|blood_plasma|blood_platelet|brain|forebrain|gastrointestinal_tract|heart|kidney|liver|lung|midbrain,9,2,2,6.923076923076923,7.0,9,5,90,0,1,39,0
87178,23,23,23,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,9.043478260869565,10.0,13,4,208,0,1,74,0
89122,21,21,21,adipose_tissue|adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,17,2,2,5.0,5.0,5,5,105,0,1,11,0
89780,1,1,1,lung,0,0,1,16.0,16.0,16,16,16,0,1,67,0
89781,17,17,17,adrenal_gland|amygdala|basal_ganglion|blood|blood_plasma|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,13,2,2,2.0,2.0,2,2,34,0,1,29,0
89846,2,2,2,blood|lung,1,0,1,2.0,2.0,2,2,4,0,1,27,0
89884,10,10,10,adrenal_gland|blood|brain|colon|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,7,2,1,14.7,15.0,16,12,147,0,1,0,1
89941,6,6,6,blood|brain|eye|forebrain|heart|kidney,4,2,0,17.166666666666668,18.0,18,13,103,1,1,30,0
90070,3,3,3,blood|blood_plasma|eye,3,0,0,7.0,7.0,7,7,21,1,1,59,0
90226,4,4,4,adrenal_gland|brain|heart|lung,2,1,1,1.0,1.0,1,1,4,1,1,12,0
90293,9,9,9,amygdala|basal_ganglion|brain|forebrain|heart|kidney|liver|lung|midbrain,5,2,2,10.222222222222221,11.0,12,9,92,2,1,20,0
90390,13,13,13,adrenal_cortex|adrenal_gland|blood|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,10,2,1,18.923076923076923,20.0,20,15,246,1,1,58,0
90678,19,19,19,adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,15,2,2,32.473684210526315,33.0,35,27,617,1,1,46,0
90780,22,22,22,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,18,2,2,16.727272727272727,17.5,20,9,368,1,1,0,1
90952,2,2,2,artery|heart,1,1,0,2.0,2.0,2,2,4,1,1,8,0
91147,20,20,20,adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,16,2,2,14.05,16.0,17,7,281,0,1,37,0
91404,23,23,23,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,5.869565217391305,6.0,8,2,135,1,1,2,0
91653,7,7,7,brain|colon|gastrointestinal_tract|heart|kidney|large_intestine|lung,4,2,1,3.0,3.0,3,3,21,0,1,16,0
91662,1,1,1,blood,1,0,0,6.0,6.0,6,6,6,1,1,46,0
91949,17,17,17,adrenal_gland|amygdala|basal_ganglion|blood|blood_plasma|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,13,2,2,8.352941176470589,8.0,10,8,142,0,1,38,0
92105,7,7,7,amygdala|basal_ganglion|brain|forebrain|liver|lung|midbrain,5,0,2,17.571428571428573,18.0,18,17,123,0,1,19,0
92140,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,9.875,11.0,13,1,237,0,1,69,0
92359,8,8,8,brain|colon|eye|gastrointestinal_tract|kidney|large_intestine|liver|lung,6,1,1,1.875,2.0,2,1,15,4,1,16,0
92609,16,16,16,adrenal_gland|amygdala|basal_ganglion|blood|blood_plasma|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,12,2,2,44.3125,45.0,49,39,709,2,1,36,0
92610,22,22,22,adipose_tissue|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,18,2,2,9.409090909090908,9.0,11,7,207,0,1,0,1
92737,3,3,3,blood|brain|kidney,2,1,0,2.0,2.0,2,2,6,0,1,12,0
92797,3,3,3,brain|kidney|liver,2,1,0,3.3333333333333335,3.0,4,3,10,0,1,42,0
92906,15,15,15,adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,12,2,1,15.266666666666667,15.0,18,11,229,1,1,30,0
92912,19,19,19,adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,15,2,2,12.68421052631579,12.0,15,10,241,0,1,16,0
93100,19,19,19,adipose_tissue|adrenal_cortex|adrenal_gland|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,16,2,1,10.842105263157896,13.0,15,3,206,1,1,21,0
93210,11,11,11,adrenal_cortex|adrenal_gland|blood|brain|colon|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,8,2,1,1.0,1.0,1,1,11,1,1,18,0
93649,23,23,23,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,14.043478260869565,15.0,16,10,323,0,1,63,0
93664,9,9,9,amygdala|basal_ganglion|brain|forebrain|heart|kidney|liver|lung|midbrain,5,2,2,10.333333333333334,10.0,12,10,93,0,1,11,0
93974,23,23,23,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,17.08695652173913,20.0,22,4,393,1,1,51,0
93986,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,9.208333333333334,10.0,12,5,221,3,1,33,0
94122,4,4,4,brain|kidney|liver|lung,2,1,1,4.5,4.5,5,4,18,0,1,0,1
94233,2,2,2,brain|eye,2,0,0,2.0,2.0,2,2,4,0,1,8,0
94234,18,18,18,adrenal_cortex|adrenal_gland|amygdala|basal_ganglion|blood|blood_plasma|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,14,2,2,25.444444444444443,26.5,30,17,458,0,1,0,1
94241,1,1,1,blood,1,0,0,3.0,3.0,3,3,3,0,1,48,0
112398,22,22,22,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,18,2,2,11.681818181818182,12.0,15,9,257,2,1,46,0
112574,20,20,20,adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,16,2,2,7.85,8.0,9,7,157,0,1,31,0
112770,9,9,9,blood|brain|colon|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,6,2,1,1.6666666666666667,2.0,2,1,15,0,1,46,0
112869,18,18,18,adrenal_cortex|adrenal_gland|amygdala|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,14,2,2,27.944444444444443,27.0,34,23,503,1,1,32,0
112939,21,21,21,adipose_tissue|adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,17,2,2,13.238095238095237,14.0,16,10,278,1,1,41,0
113026,2,2,2,brain|heart,1,1,0,14.0,14.0,15,13,28,3,1,0,1
113878,17,17,17,adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,13,2,2,18.88235294117647,19.0,25,12,321,3,1,8,0
114088,5,5,5,amygdala|basal_ganglion|brain|forebrain|midbrain,4,0,1,16.4,16.0,18,16,82,0,1,16,0
114548,7,7,7,blood|brain|gastrointestinal_tract|heart|kidney|liver|lung,4,2,1,20.857142857142858,21.0,21,20,146,0,1,70,0
114609,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,25.25,24.5,37,12,606,0,1,75,0
114771,4,4,4,brain|colon|gastrointestinal_tract|large_intestine,4,0,0,2.0,2.0,2,2,8,1,1,5,0
114798,8,8,8,amygdala|basal_ganglion|brain|forebrain|heart|kidney|lung|midbrain,4,2,2,1.75,2.0,2,1,14,3,1,0,1
114799,10,10,10,blood|blood_plasma|brain|colon|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,7,2,1,6.9,7.0,7,6,69,0,1,32,0
114803,19,19,19,adrenal_cortex|adrenal_gland|amygdala|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,15,2,2,6.0,6.0,8,4,114,0,1,63,0
114805,9,9,9,amygdala|basal_ganglion|brain|forebrain|heart|kidney|liver|lung|midbrain,5,2,2,1.0,1.0,1,1,9,0,1,0,1
114822,20,20,20,adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,16,2,2,1.65,2.0,2,1,33,1,1,0,1
115106,15,15,15,adrenal_gland|amygdala|basal_ganglion|blood|bone|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,11,2,2,37.4,39.0,44,26,561,0,1,21,0
115426,20,20,20,adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,16,2,2,35.95,35.0,45,28,719,0,1,40,0
115703,20,20,20,adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,16,2,2,3.0,3.0,3,3,60,1,1,0,1
115727,4,4,4,blood|heart|liver|lung,2,1,1,2.0,2.0,2,2,8,2,1,18,0
115827,2,2,2,brain|lung,1,0,1,1.5,1.5,2,1,3,2,1,10,0
116085,1,1,1,kidney,0,1,0,2.0,2.0,2,2,2,2,1,31,0
116113,19,19,19,adrenal_cortex|adrenal_gland|amygdala|artery|basal_ganglion|blood|blood_plasma|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,15,2,2,7.0,7.0,8,5,133,1,1,0,1
116143,18,18,18,adrenal_cortex|adrenal_gland|amygdala|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,14,2,2,11.166666666666666,12.5,15,3,201,0,1,0,1
116444,2,2,2,brain|forebrain,2,0,0,2.5,2.5,3,2,5,1,1,15,0
116448,2,2,2,brain|forebrain,2,0,0,11.0,11.0,12,10,22,1,1,0,1
116519,6,6,6,blood|blood_plasma|colon|gastrointestinal_tract|large_intestine|liver,6,0,0,1.8333333333333333,2.0,3,1,11,0,1,40,0
116840,13,13,13,amygdala|basal_ganglion|blood|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,9,2,2,34.46153846153846,36.0,40,28,448,5,1,19,0
116985,23,23,23,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,8.0,8.0,11,3,184,3,1,23,0
116986,1,1,1,brain,1,0,0,3.0,3.0,3,3,3,1,1,32,0
117143,3,3,3,brain|heart|kidney,1,2,0,16.666666666666668,17.0,17,16,50,0,1,32,0
117157,1,1,1,blood,1,0,0,7.0,7.0,7,7,7,0,1,11,0
117177,15,15,15,adrenal_gland|amygdala|basal_ganglion|blood|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,11,2,2,11.533333333333333,11.0,14,9,173,0,1,21,0
117283,5,5,5,brain|forebrain|heart|kidney|liver,3,2,0,12.8,13.0,14,11,64,1,1,23,0
120892,7,7,7,basal_ganglion|brain|forebrain|heart|kidney|liver|lung,4,2,1,76.14285714285714,78.0,83,66,533,0,1,94,0
121457,3,3,3,heart|kidney|lung,0,2,1,9.333333333333334,10.0,10,8,28,0,1,9,0
121504,17,17,17,adrenal_cortex|adrenal_gland|amygdala|basal_ganglion|blood|blood_plasma|blood_platelet|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,13,2,2,65.05882352941177,70.0,74,48,1106,0,1,40,0
121642,8,8,8,blood|colon|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,5,2,1,1.5,1.5,2,1,12,1,1,32,0
123169,21,21,21,adrenal_cortex|adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,17,2,2,19.428571428571427,18.0,25,12,408,0,1,73,0
123803,21,21,21,adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,17,2,2,1.0952380952380953,1.0,2,1,23,1,1,0,1
123879,22,22,22,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,18,2,2,6.363636363636363,7.0,8,3,140,1,1,14,0
124220,1,1,1,eye,1,0,0,5.0,5.0,5,5,5,1,1,11,0
124583,22,22,22,adipose_tissue|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,18,2,2,3.772727272727273,4.0,6,3,83,1,1,28,0
124590,2,2,2,eye|gastrointestinal_tract,2,0,0,5.5,5.5,6,5,11,1,1,12,0
124641,17,17,17,adipose_tissue|adrenal_cortex|adrenal_gland|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,14,2,1,2.9411764705882355,3.0,3,2,50,1,1,7,0
125111,10,10,10,adrenal_gland|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,7,2,1,1.0,1.0,1,1,10,0,1,11,0
126119,10,10,10,blood|brain|colon|eye|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,7,2,1,1.5,1.0,3,1,15,1,1,15,0
126374,1,1,1,kidney,0,1,0,8.0,8.0,8,8,8,1,1,46,0
127281,18,18,18,adipose_tissue|adrenal_gland|astrocyte|basal_ganglion|basophil|blood|blood_plasma|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,15,2,1,1.8888888888888888,2.0,3,1,34,1,1,25,0
127933,18,18,18,adipose_tissue|adrenal_cortex|adrenal_gland|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,15,2,1,2.5,2.0,4,2,45,1,1,62,0
128239,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,7.958333333333333,8.0,12,4,191,1,1,0,1
