sample	heldout	roleA	roleB	training	mean_wup	max_wup	row_overlap	unique_overlap	f1	role_min_f1
474	31|54|55|125	31|55	54|125	123|116|53|32|45|106|141|142|132|63|104|7|42|129|71|3|15|110|47|103	0.218488	0.333333	0.982175	0.950766	0.99214	0.991821
475	47|55|70|109	47|70	55|109	53|28|0|1|136|143|134|77|75|22|107|139|3|117|127|71|48|15|126|103	0.235839	0.333333	0.945269	0.882611	0.97691	0.970394
476	48|96|103|109	48|96	103|109	128|53|28|32|5|45|143|130|73|7|119|132|81|42|3|11|110|15|55|47	0.225862	0.333333	0.981305	0.954281	0.992387	0.992011
477	48|54|71|96	48|54	71|96	32|53|0|95|142|134|141|106|75|119|104|88|42|11|82|81|47|31|109|70	0.240996	0.333333	0.991327	0.976451	0.996784	0.996338
478	15|31|35|54	15|31	35|54	53|0|32|128|12|141|130|142|104|73|75|132|81|82|71|42|55|109|103|70	0.248387	0.333333	0.988305	0.965867	0.995846	0.995557
479	35|55|70|126	35|55	70|126	128|32|1|40|5|113|106|136|7|107|119|75|129|71|82|42|31|96|109|15	0.238865	0.333333	0.975311	0.93579	0.989798	0.98765
480	35|71|103|110	35|71	103|110	40|1|32|28|12|5|113|136|107|108|73|75|11|129|3|81|54|70|47|15	0.254441	0.333333	0.991267	0.974582	0.995671	0.993948
481	31|47|48|54	31|47	48|54	95|1|53|123|141|134|45|130|104|63|88|73|71|82|129|11|103|15|55|96	0.222699	0.333333	0.955749	0.898109	0.984427	0.980896
482	54|71|103|109	54|71	103|109	123|28|1|0|142|45|77|143|63|107|88|132|33|79|81|11|48|15|70|55	0.249976	0.333333	0.978708	0.95081	0.991089	0.990889
483	31|35|54|96	31|35	54|96	138|95|116|83|130|113|45|141|107|104|139|88|81|82|42|71|47|126|15|70	0.22991	0.333333	0.987854	0.967176	0.995844	0.994327
484	15|71|109|126	15|71	109|126	0|40|1|53|143|106|5|141|121|107|63|88|79|33|11|127|110|96|125|31	0.239918	0.333333	0.975681	0.934233	0.99008	0.986992
485	48|55|71|126	48|55	71|126	1|123|53|28|5|4|136|143|63|119|75|107|129|42|3|82|54|109|96|31	0.231119	0.333333	0.973662	0.930292	0.98928	0.986998
486	71|110|125|126	71|125	110|126	123|28|32|40|12|136|45|113|107|73|132|108|3|81|129|42|55|96|109|31	0.230653	0.333333	0.97812	0.940081	0.991564	0.98641
487	15|48|54|103	15|48	54|103	53|40|128|32|12|113|45|130|107|63|119|73|82|3|81|71|96|47|55|31	0.241246	0.333333	0.988754	0.968794	0.995836	0.994806
488	35|54|55|103	35|55	54|103	40|28|128|32|141|142|136|130|7|63|75|119|129|82|42|71|109|31|15|47	0.237198	0.333333	0.987916	0.966064	0.99485	0.993403
489	15|35|71|103	15|35	71|103	1|123|32|0|106|136|113|143|73|107|63|88|129|81|3|11|96|55|31|70	0.249707	0.333333	0.993614	0.980479	0.997529	0.997151
490	15|31|47|109	15|31	47|109	83|138|105|53|106|142|4|12|63|49|104|107|120|81|33|21|70|126|125|54	0.220139	0.333333	0.981439	0.948138	0.993601	0.991286
491	31|47|48|55	31|47	48|55	0|32|53|1|113|134|5|45|63|7|132|104|3|129|82|71|103|15|109|70	0.222702	0.25	0.970814	0.922676	0.988823	0.986081
492	35|47|71|126	35|47	71|126	123|0|28|53|4|142|106|136|119|75|132|88|3|82|81|11|31|96|54|55	0.238053	0.333333	0.970228	0.923672	0.988311	0.986482
493	54|55|96|103	54|103	55|96	32|40|53|128|45|58|143|142|7|63|49|107|33|21|79|127|125|110|109|70	0.20876	0.333333	0.972373	0.930464	0.988242	0.984721
494	15|35|70|126	15|35	70|126	1|32|0|123|143|141|5|136|108|88|7|63|3|82|42|71|109|96|31|47	0.249848	0.333333	0.98695	0.963303	0.994447	0.99216
495	15|35|55|126	15|126	35|55	0|53|40|1|5|4|143|136|119|107|75|7|3|71|82|129|110|31|70|109	0.243053	0.333333	0.979275	0.944941	0.990686	0.989731
496	35|47|103|109	35|47	103|109	53|40|0|128|12|136|142|106|132|108|7|63|129|81|71|3|55|110|96|31	0.23199	0.333333	0.97227	0.926922	0.9892	0.985171
497	15|48|71|103	15|48	71|103	53|1|40|123|12|45|5|143|132|75|119|88|11|3|82|42|110|47|96|31	0.237122	0.333333	0.991133	0.974335	0.996502	0.996051
498	35|96|103|109	35|96	103|109	40|0|28|128|5|136|106|142|73|132|119|75|71|42|3|11|54|110|55|47	0.237823	0.333333	0.99291	0.98013	0.996552	0.996319
499	15|35|54|103	15|35	54|103	128|53|0|1|130|141|143|45|132|108|119|88|11|42|3|129|96|70|110|31	0.25304	0.333333	0.988915	0.967614	0.995237	0.99343
500	15|31|110|125	15|31	110|125	95|116|123|114|134|12|4|45|104|108|7|75|3|42|81|82|55|70|126|54	0.220888	0.333333	0.989945	0.971512	0.996264	0.994474
501	31|96|109|110	31|109	96|110	32|28|95|114|130|58|4|5|132|7|108|73|81|21|117|127|48|70|47|15	0.236195	0.333333	0.984273	0.957345	0.993818	0.993022
502	54|70|103|110	54|70	103|110	0|32|28|128|136|106|130|113|107|7|22|75|71|11|129|3|48|109|125|96	0.264062	0.333333	0.97211	0.932329	0.9879	0.985947
503	48|70|71|103	48|70	71|103	28|53|32|40|45|113|4|12|119|88|107|63|129|81|11|82|31|47|96|15	0.241029	0.333333	0.987588	0.965861	0.995589	0.993953
504	15|35|71|96	15|35	71|96	114|138|116|53|136|134|141|113|104|139|63|107|42|82|11|81|55|70|126|110	0.23908	0.333333	0.985937	0.959916	0.996016	0.994683
505	96|103|109|125	96|103	109|125	28|40|32|53|106|45|143|130|7|132|63|119|3|11|71|81|31|54|70|15	0.222356	0.333333	0.990663	0.972042	0.99629	0.995684
506	31|71|96|110	31|71	96|110	32|105|28|116|12|113|106|4|107|49|88|73|82|127|35|33|125|54|15|48	0.232206	0.333333	0.976589	0.936854	0.990919	0.98957
507	31|55|70|71	31|70	55|71	32|0|114|116|4|113|106|134|121|104|49|63|79|129|21|120|54|47|109|103	0.234189	0.333333	0.974447	0.938942	0.98895	0.984848
508	35|55|96|110	35|55	96|110	138|105|83|0|113|130|106|5|7|132|139|104|42|82|3|71|31|70|126|54	0.23716	0.333333	0.982668	0.952984	0.992306	0.992015
509	15|31|47|109	15|31	47|109	0|123|114|32|141|134|130|106|139|88|75|132|127|129|81|33|70|110|125|54	0.237324	0.333333	0.978571	0.941489	0.991813	0.990156
510	35|96|103|110	35|96	103|110	128|28|0|32|106|12|5|4|88|107|132|7|42|3|71|11|109|70|31|54	0.236879	0.333333	0.986869	0.96193	0.994381	0.992824
511	47|55|109|126	47|55	109|126	123|28|53|128|141|106|58|136|121|22|119|7|79|120|3|21|96|70|110|15	0.224021	0.333333	0.966871	0.914418	0.985922	0.983714
512	15|31|54|110	15|31	54|110	0|1|116|32|113|77|45|136|139|132|7|22|35|117|71|21|103|109|96|70	0.261391	0.333333	0.980594	0.946961	0.99181	0.98953
513	15|54|71|110	15|54	71|110	40|32|105|0|77|45|58|113|22|108|73|107|3|35|81|42|96|48|125|126	0.261797	0.333333	0.974528	0.935222	0.990224	0.988112
514	31|35|70|110	31|70	35|110	83|32|123|116|113|136|45|4|88|7|73|139|71|129|3|81|55|109|103|15	0.247713	0.333333	0.975406	0.936086	0.9896	0.987885
515	31|48|55|71	31|48	55|71	105|138|0|32|142|113|4|136|75|63|104|107|42|82|3|129|96|103|54|70	0.233507	0.333333	0.977971	0.942824	0.991337	0.987477
516	35|70|71|96	35|70	71|96	32|114|53|138|4|45|134|5|63|104|139|107|42|11|3|82|109|31|47|55	0.238296	0.333333	0.990365	0.97305	0.996243	0.995952
517	47|55|109|126	47|55	109|126	1|28|128|123|142|45|143|5|75|63|107|22|35|21|79|33|31|110|48|125	0.212832	0.333333	0.928358	0.841172	0.970319	0.962385
518	47|55|70|110	47|70	55|110	123|95|40|1|4|136|143|58|22|7|75|139|35|127|3|79|103|15|48|54	0.230107	0.333333	0.956056	0.898353	0.982166	0.979716
519	15|48|109|126	15|48	109|126	0|1|53|40|45|130|143|142|73|108|63|119|129|71|42|3|110|70|55|54	0.251346	0.333333	0.984548	0.955687	0.993427	0.990502
520	15|35|47|71	15|35	47|71	1|32|83|53|45|136|5|143|104|119|73|88|81|129|82|3|109|110|70|103	0.248497	0.333333	0.97244	0.92775	0.990161	0.985748
521	15|31|70|125	15|31	70|125	53|138|114|32|136|113|134|141|139|107|73|63|3|82|81|11|110|54|103|109	0.229053	0.333333	0.981379	0.952084	0.992868	0.992751
522	47|54|55|70	47|54	55|70	53|32|40|116|45|141|130|143|104|119|63|121|120|127|82|117|48|126|109|31	0.241494	0.333333	0.954923	0.895557	0.980695	0.977787
523	54|55|96|125	54|125	55|96	0|116|105|83|143|45|142|134|104|119|75|132|42|82|3|71|109|70|31|126	0.216455	0.333333	0.981233	0.950232	0.992313	0.988952
524	70|103|110|125	70|103	110|125	1|28|40|128|143|113|12|5|108|7|107|88|42|11|82|3|54|96|15|47	0.225592	0.333333	0.985472	0.965342	0.993447	0.992607
525	35|47|71|96	35|47	71|96	32|28|114|40|113|106|5|45|104|139|107|132|3|11|81|82|103|110|55|31	0.234982	0.333333	0.959624	0.905614	0.984378	0.980911
526	15|35|47|110	15|35	47|110	32|40|95|0|113|12|45|130|88|73|75|107|3|11|82|71|96|31|54|109	0.26157	0.333333	0.972272	0.928131	0.989939	0.983585
527	15|48|70|96	15|48	70|96	128|83|0|114|136|143|134|141|108|73|119|75|81|42|82|71|47|54|110|109	0.242504	0.333333	0.987623	0.966363	0.995192	0.994878
528	47|55|71|110	47|71	55|110	138|95|114|0|58|5|113|45|132|22|107|121|33|3|82|79|96|103|70|109	0.24058	0.333333	0.957366	0.9063	0.98261	0.981376
529	31|48|54|70	31|54	48|70	116|1|53|114|130|106|136|134|139|63|88|73|82|42|81|71|47|109|126|103	0.230404	0.333333	0.986633	0.963631	0.994984	0.994432
530	54|55|70|103	54|55	70|103	40|1|123|32|45|141|130|77|121|75|7|107|42|127|120|117|47|125|96|48	0.230019	0.333333	0.97201	0.936164	0.986974	0.984218
531	71|103|109|110	71|103	109|110	0|32|28|1|143|136|58|12|107|119|75|22|33|3|35|81|47|96|48|31	0.245764	0.333333	0.989191	0.968502	0.995631	0.994078
532	31|48|71|110	31|71	48|110	116|95|0|83|12|106|5|4|75|73|132|104|3|42|11|81|54|47|15|55	0.236689	0.333333	0.987193	0.965302	0.994726	0.992769
533	15|35|71|103	15|35	71|103	123|32|0|40|5|106|141|113|73|132|108|63|81|42|129|3|47|96|109|70	0.255859	0.333333	0.992533	0.97796	0.996548	0.996074
534	15|31|109|126	15|31	109|126	123|53|128|1|136|142|12|4|73|132|49|88|3|33|81|71|54|96|70|48	0.227525	0.333333	0.981498	0.95081	0.992029	0.9898
535	15|47|54|109	15|47	54|109	83|53|40|123|77|141|106|142|7|107|132|121|117|120|79|35|48|31|126|110	0.250489	0.333333	0.94827	0.893499	0.979224	0.977568
536	31|55|96|125	31|55	96|125	28|53|128|105|45|113|136|142|104|139|75|132|3|82|42|71|47|103|54|110	0.201851	0.25	0.984348	0.955462	0.99323	0.989915
537	47|96|109|110	47|109	96|110	138|28|32|105|136|4|77|130|22|75|49|7|81|11|117|127|54|125|48|15	0.230734	0.333333	0.968468	0.918141	0.988257	0.985892
538	15|54|71|103	15|54	71|103	1|0|53|40|58|136|106|45|119|107|108|75|33|79|117|81|110|31|48|55	0.252438	0.333333	0.970518	0.923297	0.98842	0.983047
539	35|55|70|103	35|55	70|103	123|28|40|32|113|142|143|141|7|119|107|75|129|42|82|3|47|109|54|15	0.242685	0.333333	0.986013	0.962601	0.993326	0.993078
540	15|48|71|109	15|48	71|109	0|32|138|95|136|4|141|5|88|132|139|108|81|3|11|42|70|31|126|96	0.252711	0.333333	0.989449	0.968815	0.996367	0.99622
541	15|31|70|96	15|31	70|96	95|114|138|128|45|12|136|58|63|107|49|22|3|71|120|117|125|126|55|54	0.224165	0.333333	0.980935	0.952181	0.992813	0.989966
542	55|71|103|125	55|103	71|125	53|40|0|123|5|45|136|142|132|107|75|119|3|42|129|82|109|47|31|70	0.222146	0.333333	0.984731	0.960661	0.993529	0.991103
543	15|31|54|55	15|31	54|55	0|53|128|138|58|141|130|136|121|104|49|63|129|117|82|33|103|47|48|70	0.230376	0.333333	0.977843	0.946374	0.990615	0.988196
544	31|70|125|126	31|126	70|125	53|28|32|128|142|4|136|130|7|108|107|75|82|129|3|71|55|96|110|109	0.220498	0.333333	0.973492	0.935772	0.989301	0.985029
545	35|47|110|126	35|47	110|126	123|28|0|1|136|130|45|12|88|107|108|7|82|81|3|71|109|31|54|96	0.241741	0.333333	0.968095	0.919643	0.987939	0.987453
546	31|48|70|109	31|70	48|109	95|0|83|116|141|4|142|106|73|63|139|107|3|71|42|81|110|96|103|15	0.240283	0.333333	0.974787	0.937711	0.989231	0.986116
547	70|96|103|110	70|96	103|110	0|40|32|28|12|143|5|4|121|108|49|119|82|11|35|117|55|15|125|54	0.238706	0.333333	0.977886	0.943245	0.990991	0.990722
548	15|47|54|70	15|47	54|70	83|0|1|114|113|12|141|134|108|119|139|104|81|127|79|82|125|103|48|96	0.23317	0.333333	0.960348	0.910978	0.984612	0.982797
549	15|31|70|96	15|31	70|96	95|53|116|83|136|4|141|58|63|88|107|7|79|11|42|127|109|55|126|103	0.224176	0.333333	0.979995	0.948546	0.992693	0.989379
550	71|96|109|126	71|96	109|126	53|40|0|32|142|4|141|12|107|108|119|63|42|11|81|127|48|70|125|54	0.237281	0.333333	0.983581	0.952731	0.992893	0.990297
551	35|47|70|126	35|47	70|126	28|0|40|53|141|4|130|106|73|119|7|88|129|82|81|3|109|55|54|110	0.239046	0.333333	0.963562	0.910873	0.98488	0.98455
552	48|71|109|110	48|71	109|110	138|95|114|28|106|12|134|136|73|119|88|108|3|42|11|81|47|15|55|126	0.242336	0.333333	0.988492	0.967458	0.995455	0.99344
553	15|96|103|109	15|96	103|109	53|128|0|40|130|12|58|77|63|22|108|132|117|35|79|120|47|48|55|110	0.23068	0.333333	0.983199	0.958008	0.993174	0.992682
554	31|35|71|110	31|71	35|110	123|114|0|32|12|113|4|5|108|88|75|132|81|42|82|129|109|54|103|70	0.255616	0.333333	0.985275	0.956601	0.994452	0.992636
555	47|55|70|103	47|55	70|103	1|32|123|28|130|143|113|106|22|107|49|7|120|127|71|35|110|15|96|109	0.230432	0.333333	0.962233	0.911042	0.983151	0.97938
556	47|70|96|110	47|70	96|110	114|116|28|138|143|45|58|5|107|75|73|108|3|81|79|21|55|31|109|126	0.229629	0.333333	0.96103	0.911711	0.985096	0.980784
557	15|54|55|125	15|55	54|125	128|105|53|123|141|142|134|113|104|75|139|107|82|71|3|42|47|96|103|110	0.224661	0.333333	0.983252	0.957282	0.992792	0.99081
558	31|48|54|109	31|54	48|109	0|114|105|95|141|12|142|130|75|73|88|63|3|71|129|11|15|96|55|103	0.235345	0.333333	0.972971	0.937908	0.989291	0.987875
559	31|71|125|126	31|126	71|125	123|53|28|1|106|5|12|113|63|107|73|88|42|82|11|3|96|55|47|70	0.210502	0.333333	0.985631	0.962832	0.994226	0.990731
560	15|35|47|96	15|47	35|96	0|116|95|32|134|130|12|4|132|104|119|88|81|71|3|82|109|70|31|103	0.237307	0.333333	0.97659	0.936125	0.99155	0.987886
561	15|103|109|125	15|103	109|125	128|123|32|53|142|4|106|141|73|119|107|75|71|3|129|81|70|96|55|47	0.227131	0.333333	0.991971	0.976113	0.996446	0.996324
562	35|54|70|110	35|54	70|110	32|0|28|105|134|136|113|130|104|75|88|7|129|11|42|81|96|126|109|31	0.260131	0.333333	0.982227	0.952902	0.9937	0.992079
563	47|48|55|70	47|48	55|70	138|128|0|95|4|5|113|141|7|75|107|63|82|3|71|129|103|109|110|15	0.236781	0.333333	0.961962	0.906427	0.984696	0.982901
564	15|31|96|103	15|103	31|96	128|53|0|32|142|5|77|58|7|132|49|121|79|117|82|35|47|109|55|48	0.21378	0.333333	0.985063	0.961774	0.993781	0.992243
565	48|54|55|126	48|55	54|126	128|40|28|0|136|45|113|143|7|107|132|75|42|71|129|82|96|109|31|70	0.233675	0.333333	0.978067	0.939555	0.991255	0.990346
566	47|54|70|109	47|54	70|109	95|32|0|28|58|106|136|134|49|73|88|139|81|127|21|71|15|31|103|55	0.238023	0.333333	0.937213	0.882739	0.973485	0.96793
567	31|54|96|103	31|96	54|103	28|0|32|128|141|77|45|12|63|108|22|88|81|3|120|33|47|125|110|70	0.215998	0.333333	0.982478	0.955991	0.992744	0.992339
568	47|54|110|126	47|54	110|126	40|0|28|128|77|143|113|12|88|108|132|49|120|11|71|81|55|109|48|15	0.234598	0.333333	0.94121	0.873522	0.975601	0.971968
569	15|31|47|55	15|31	47|55	138|53|32|105|130|77|5|142|121|49|7|139|127|117|33|35|70|48|126|125	0.206991	0.333333	0.965108	0.914505	0.985747	0.978517
570	31|47|70|103	31|47	70|103	32|123|128|53|106|130|142|45|49|108|73|7|21|129|71|33|55|96|48|125	0.212898	0.333333	0.952358	0.897992	0.981341	0.976524
571	31|54|96|103	31|96	54|103	28|32|53|0|77|130|12|58|108|107|49|132|42|79|21|35|125|110|48|55	0.214966	0.333333	0.912223	0.854912	0.959178	0.958797
572	54|70|103|125	54|103	70|125	53|28|32|1|143|45|113|106|75|63|108|7|82|11|129|81|110|15|31|47	0.232828	0.333333	0.983834	0.960278	0.994473	0.99433
573	15|54|96|109	15|54	96|109	116|114|128|53|77|134|142|130|107|73|139|63|71|21|33|42|55|126|47|110	0.235439	0.333333	0.981644	0.957417	0.992833	0.992583
574	47|54|70|126	47|54	70|126	123|32|0|40|58|113|141|77|121|119|108|88|33|3|79|129|109|55|48|110	0.238764	0.333333	0.948256	0.890291	0.977688	0.97668
575	48|54|103|109	48|54	103|109	32|123|53|128|142|106|136|143|119|132|88|63|42|3|71|81|47|31|96|55	0.236059	0.333333	0.986704	0.966485	0.994519	0.993452
576	15|31|55|126	15|126	31|55	53|1|123|32|113|142|130|106|7|22|132|63|3|35|71|127|48|125|96|54	0.227397	0.333333	0.968832	0.923668	0.986025	0.985749
577	31|35|71|96	31|35	71|96	105|32|83|28|5|141|4|134|107|139|88|104|11|82|81|3|70|55|47|15	0.227517	0.333333	0.98925	0.968076	0.995776	0.995279
578	31|48|109|110	31|109	48|110	138|1|128|116|12|4|136|45|7|107|132|108|3|42|129|11|15|54|126|55	0.24262	0.333333	0.985648	0.958621	0.994573	0.992718
579	55|70|103|110	55|70	103|110	123|28|0|40|77|45|113|4|49|75|121|22|42|35|82|120|96|15|109|47	0.24077	0.333333	0.980408	0.951059	0.990961	0.988974
580	48|55|96|126	48|55	96|126	53|128|40|0|4|136|113|45|119|75|7|132|3|42|71|82|109|47|31|110	0.218457	0.25	0.980911	0.945376	0.991885	0.991778
581	35|96|109|110	35|109	96|110	28|114|116|83|134|136|143|5|7|107|119|132|71|81|3|11|47|70|55|31	0.246926	0.333333	0.987337	0.966072	0.994823	0.993687
582	15|47|96|103	15|103	47|96	0|53|128|40|12|4|58|77|49|107|88|22|117|81|120|21|55|110|125|48	0.203538	0.333333	0.909198	0.830083	0.960171	0.943119
583	48|70|71|96	48|70	71|96	95|28|105|32|5|113|136|45|108|139|104|75|82|3|42|11|55|47|103|110	0.242744	0.333333	0.985844	0.962716	0.994858	0.99414
584	55|70|71|126	55|70	71|126	1|0|53|32|58|136|45|77|75|63|119|49|42|129|117|3|125|54|47|110	0.235233	0.333333	0.973616	0.933952	0.988104	0.985876
585	47|70|110|125	47|70	110|125	105|0|28|138|4|5|113|106|139|119|108|75|129|11|3|81|15|126|103|55	0.23144	0.333333	0.958959	0.907998	0.983846	0.976434
586	47|109|110|125	47|109	110|125	105|128|40|0|45|136|134|4|119|139|7|75|71|3|81|129|70|126|54|103	0.228187	0.333333	0.9769	0.939701	0.991419	0.98999
587	47|55|96|110	47|55	96|110	32|116|28|128|134|77|113|58|119|75|107|139|120|71|117|79|54|31|103|70	0.22355	0.333333	0.964313	0.914101	0.985707	0.981468
588	31|70|109|110	31|70	109|110	114|32|95|1|4|134|106|5|104|22|108|49|21|35|129|42|48|126|55|15	0.237374	0.333333	0.959614	0.91427	0.983104	0.981513
589	48|54|55|126	48|55	54|126	123|40|128|32|142|106|113|141|7|107|119|63|42|129|71|82|47|70|96|31	0.229073	0.333333	0.983182	0.953871	0.993306	0.993057
590	47|55|70|71	47|70	55|71	83|32|138|123|5|77|142|134|119|75|121|49|79|127|129|21|31|110|48|103	0.223495	0.333333	0.939091	0.868998	0.974368	0.967858
591	31|70|125|126	31|126	70|125	28|1|0|123|12|106|141|136|73|7|108|63|129|81|11|42|47|96|54|55	0.208584	0.333333	0.983992	0.958671	0.993734	0.991111
592	15|31|55|96	15|31	55|96	138|105|53|128|130|113|5|141|132|7|121|107|21|71|117|42|54|126|103|70	0.228639	0.333333	0.982008	0.956621	0.991992	0.989051
593	31|35|70|110	31|70	35|110	116|95|128|32|5|12|106|113|7|139|107|73|3|71|11|129|47|55|54|96	0.244419	0.333333	0.98675	0.965781	0.994257	0.994015
594	35|47|55|110	35|47	55|110	28|128|138|95|5|143|45|130|119|107|7|139|3|71|82|129|15|109|70|103	0.240742	0.333333	0.966331	0.916623	0.986504	0.98511
595	31|47|48|55	31|47	48|55	32|114|0|53|4|134|130|113|139|75|7|107|82|3|129|71|109|15|96|103	0.218734	0.25	0.967965	0.91773	0.987126	0.984589
596	15|48|96|103	15|103	48|96	128|0|53|32|143|106|113|45|119|107|132|108|42|82|71|81|110|54|70|47	0.239607	0.333333	0.989943	0.97147	0.996076	0.996048
597	54|55|109|126	54|55	109|126	0|32|53|128|143|142|136|58|22|121|107|63|120|129|33|127|31|15|48|110	0.232672	0.333333	0.950622	0.888411	0.978968	0.977074
598	31|54|109|125	31|54	109|125	1|123|114|95|134|45|106|136|75|108|132|104|11|42|71|129|15|70|96|47	0.229912	0.333333	0.987416	0.968508	0.994966	0.994004
599	15|35|54|126	15|35	54|126	123|53|1|128|142|106|113|143|63|119|132|108|82|42|81|3|70|55|31|110	0.254202	0.333333	0.98227	0.951045	0.992626	0.988489
600	48|109|110|126	48|109	110|126	40|128|0|32|106|45|12|143|108|7|75|132|11|129|81|42|55|54|70|96	0.239013	0.333333	0.978763	0.942195	0.99127	0.987202
601	15|55|109|125	15|55	109|125	53|95|1|116|4|134|136|142|139|119|107|7|42|3|129|71|31|54|103|110	0.228507	0.333333	0.983383	0.957763	0.99189	0.9876
602	31|55|71|109	31|71	55|109	123|105|53|1|142|58|77|106|63|139|22|107|3|117|120|33|103|110|126|15	0.232245	0.333333	0.970069	0.922789	0.986949	0.981685
603	31|48|103|110	31|48	103|110	128|32|0|123|106|12|45|113|75|107|7|73|11|3|71|81|96|109|15|55	0.229615	0.333333	0.978505	0.943077	0.990955	0.990349
604	35|55|71|110	35|71	55|110	138|28|83|95|136|113|45|5|132|107|119|139|42|82|129|3|109|54|96|103	0.255729	0.333333	0.969739	0.924411	0.987206	0.979355
605	15|47|54|55	15|47	54|55	123|138|105|32|106|141|134|77|7|104|22|107|35|79|21|129|103|31|110|70	0.229687	0.333333	0.961349	0.908476	0.984808	0.983715
606	15|55|70|110	15|55	70|110	123|138|32|128|136|106|45|143|75|22|49|104|82|117|129|127|54|96|47|126	0.244121	0.333333	0.9753	0.948204	0.989391	0.9869
607	47|71|110|126	47|71	110|126	28|32|1|0|12|77|106|4|73|75|107|132|3|21|81|127|109|96|31|54	0.237567	0.333333	0.963394	0.910021	0.986647	0.986304
608	35|47|70|110	35|70	47|110	83|95|0|123|4|143|45|5|75|73|139|119|129|81|82|71|103|109|126|55	0.243796	0.333333	0.963641	0.912667	0.986492	0.981558
609	15|31|47|48	15|31	47|48	83|116|1|0|45|113|136|4|75|139|7|104|3|82|129|71|55|70|54|126	0.231382	0.333333	0.979708	0.9453	0.992958	0.988547
610	54|55|103|109	54|55	103|109	32|28|123|0|130|142|136|141|75|132|119|107|129|71|21|35|31|15|70|110	0.25916	0.333333	0.977257	0.945788	0.990151	0.987804
611	31|54|70|103	31|54	70|103	123|1|28|53|113|106|142|12|107|73|108|75|42|82|79|129|125|15|96|110	0.238965	0.333333	0.973172	0.943112	0.988645	0.987712
612	47|71|103|125	47|103	71|125	32|53|1|28|106|12|45|141|63|73|107|119|3|11|81|82|15|31|55|54	0.215037	0.333333	0.976541	0.934694	0.99159	0.986713
613	55|70|103|125	55|103	70|125	128|0|123|32|136|141|130|143|119|63|7|107|3|129|71|82|110|31|15|47	0.222118	0.333333	0.986503	0.963712	0.994193	0.993918
614	48|54|96|126	48|96	54|126	128|40|32|0|106|12|141|143|7|108|132|63|11|3|82|71|31|55|109|110	0.229953	0.333333	0.976308	0.939575	0.991062	0.988973
615	31|35|96|126	31|96	35|126	0|128|53|28|130|141|142|113|107|63|75|7|82|81|42|3|70|15|55|47	0.223102	0.285714	0.982898	0.954883	0.992825	0.991713
616	15|31|96|125	15|125	31|96	128|83|0|53|134|136|142|4|107|139|108|7|81|3|42|82|55|54|47|110	0.213754	0.333333	0.989686	0.97091	0.996085	0.994331
617	31|35|47|96	31|35	47|96	83|53|114|95|130|106|45|5|139|75|107|104|3|81|82|11|103|15|110|54	0.218776	0.285714	0.977614	0.940182	0.991949	0.988131
618	47|48|55|110	47|48	55|110	105|83|116|138|4|5|130|134|75|104|132|139|3|71|129|82|109|31|70|96	0.225072	0.333333	0.964532	0.915842	0.986254	0.986053
619	15|48|55|103	15|103	48|55	128|40|32|0|141|4|113|143|132|75|7|107|3|129|82|42|70|47|109|96	0.231217	0.333333	0.985697	0.962208	0.993567	0.99169
620	15|47|48|109	15|47	48|109	116|0|83|123|136|4|130|5|132|108|75|107|129|3|71|11|54|55|110|31	0.260159	0.333333	0.977882	0.941584	0.991979	0.989059
621	47|70|96|109	47|70	96|109	32|116|114|53|58|136|106|143|119|22|73|49|71|33|79|117|125|15|54|103	0.225361	0.333333	0.970718	0.925381	0.988502	0.982755
622	54|55|71|125	54|55	71|125	95|138|28|116|143|136|45|134|132|75|139|63|42|129|82|3|15|96|31|109	0.228849	0.333333	0.982492	0.954609	0.992383	0.988402
623	31|48|70|126	31|48	70|126	128|0|53|28|106|113|141|45|88|75|108|73|81|11|3|71|47|54|55|109	0.229888	0.333333	0.983352	0.956065	0.993192	0.991388
624	48|55|70|96	48|55	70|96	138|0|128|116|106|142|143|136|63|119|7|107|71|82|3|42|126|54|15|103	0.232836	0.333333	0.980872	0.94697	0.992087	0.991977
625	15|31|35|71	15|31	35|71	0|114|123|83|5|4|113|12|107|104|75|73|3|129|42|81|126|54|96|70	0.24275	0.333333	0.993099	0.981132	0.997701	0.997233
626	47|71|96|126	47|96	71|126	32|28|40|0|136|106|5|12|75|63|108|22|117|81|3|11|55|48|70|15	0.229279	0.333333	0.962867	0.908279	0.984804	0.982262
627	31|47|71|110	31|71	47|110	1|83|0|95|136|45|5|113|49|139|104|73|120|81|127|79|103|125|109|55	0.221634	0.333333	0.954278	0.88981	0.981983	0.974551
628	31|47|125|126	31|125	47|126	0|28|53|32|113|142|45|130|132|73|108|88|11|3|81|82|109|110|55|15	0.207173	0.25	0.958004	0.902568	0.983032	0.975213
629	47|48|70|71	47|70	48|71	32|105|116|114|142|4|106|5|73|107|75|108|82|11|129|81|96|110|103|31	0.238617	0.333333	0.96592	0.923461	0.988516	0.984224
630	54|55|103|125	54|125	55|103	40|28|1|0|130|142|143|136|107|119|63|7|129|82|71|3|31|110|96|109	0.222654	0.333333	0.983348	0.954257	0.99295	0.990017
631	35|71|103|109	35|71	103|109	123|28|32|53|142|45|12|141|63|75|73|107|11|42|81|129|96|55|70|31	0.240465	0.333333	0.987883	0.964362	0.995559	0.994372
