graphsage_row,entrez_gene_id,resolution_basis
39987,1457,topology
39988,23291,topology
39989,1453,topology
39990,4085,topology
39991,4086,topology
39992,4087,topology
39993,4088,topology
39994,4089,topology
39995,65082,topology
39996,91949,topology
39997,8408,topology
39998,8409,topology
39999,11326,topology
40000,220972,topology
40001,26519,topology
40002,11325,topology
40003,11328,topology
40004,26512,topology
40005,55072,topology
40006,5728,topology
40007,7572,topology
40008,6418,topology
40009,51009,topology
40010,55075,topology
40011,5720,topology
40012,6416,topology
40013,9810,topology
40014,5727,topology
40015,5724,topology
40016,51552,topology
40017,4691,topology
40018,3915,topology
40019,3913,topology
40020,3912,topology
40021,3911,topology
40022,57493,topology
40023,55627,topology
40024,8314,topology
40025,8315,topology
40026,6732,topology
40027,6733,topology
40028,8312,topology
40029,8313,topology
40030,6599,topology
40031,57496,topology
40032,4790,topology
40033,4791,topology
40034,4792,topology
40035,5836,topology
40036,8085,topology
40037,26469,topology
40038,27113,topology
40039,4154,topology
40040,5831,topology
40041,11253,topology
40042,51319,topology
40043,26610,topology
40044,6348,topology
40045,55670,topology
40046,4035,topology
40047,9927,topology
40048,64783,topology
40049,55503,topology
40050,64786,topology
40051,55501,topology
40052,55696,topology
40053,2139,topology
40054,23376,topology
40055,6648,topology
40056,51170,topology
40057,6646,topology
40058,6647,topology
40059,6640,topology
40060,6642,topology
40061,29945,topology
40062,5900,topology
40063,10817,topology
40064,51773,topology
40065,5908,topology
40066,5909,topology
40067,3481,topology
40068,3480,topology
40069,3485,topology
40070,57120,topology
40071,3486,topology
40072,85363,topology
40073,29108,topology
40074,554313,topology
40075,3646,topology
40076,3643,topology
40077,3642,topology
40078,2729,topology
40079,124641,topology
40080,2395,topology
40081,2778,topology
40082,9353,topology
40083,4899,topology
40084,10325,topology
40085,5018,topology
40086,2771,topology
40087,4891,topology
40088,2776,topology
40089,125111,topology
40090,116143,topology
40091,7979,topology
40092,25913,topology
40093,84168,topology
40094,9140,topology
40095,7976,topology
40096,9146,topology
40097,4710,topology
40098,9145,topology
40099,5692,topology
40100,79960,topology
40101,3840,topology
40102,55614,topology
40103,1855,topology
40104,1856,topology
40105,1857,topology
40106,2171,topology
40107,2177,topology
40108,4968,topology
40109,9546,topology
40110,9545,topology
40111,10905,topology
40112,9540,topology
40113,9727,topology
40114,112398,topology
40115,80005,topology
40116,51079,topology
40117,10783,topology
40118,10782,topology
40119,64215,topology
40120,1937,topology
40121,1936,topology
40122,84292,topology
40123,57534,topology
40124,7528,topology
40125,64219,topology
40126,847,topology
40127,846,topology
40128,378884,topology
40129,842,topology
40130,841,topology
40131,840,topology
40132,8897,topology
40133,8894,topology
40134,8893,topology
40135,7376,topology
40136,7375,topology
40137,8890,topology
40138,54538,topology
40139,3364,topology
40140,54822,topology
40141,7155,topology
40142,54820,topology
40143,5048,topology
40144,9031,topology
40145,7018,topology
40146,7019,topology
40147,10253,topology
40148,10252,topology
40149,7013,topology
40150,7011,topology
40151,1739,topology
40152,1738,topology
40153,1730,topology
40154,123879,topology
40155,10370,topology
40156,84340,topology
40157,84619,topology
40158,752,topology
40159,29894,topology
40160,29890,topology
40161,79084,topology
40162,115426,topology
40163,6886,topology
40164,506,topology
40165,6885,topology
40166,3074,topology
40167,3075,topology
40168,6880,topology
40169,6881,topology
40170,2954,topology
40171,2956,topology
40172,2950,topology
40173,2952,topology
40174,1027,topology
40175,1026,topology
40176,5340,topology
40177,1020,topology
40178,1022,topology
40179,7163,topology
40180,7161,topology
40181,1029,topology
40182,1028,topology
40183,7164,topology
40184,79065,topology
40185,79176,topology
40186,8078,topology
40187,79791,topology
40188,23649,topology
40189,1201,topology
40190,1200,topology
40191,1203,topology
40192,5649,topology
40193,5648,topology
40194,23522,topology
40195,5641,topology
40196,8273,topology
40197,3108,topology
40198,11073,topology
40199,30001,topology
40200,11076,topology
40201,126119,topology
40202,23640,topology
40203,8671,topology_plus_feature
40204,8677,topology
40205,23039,topology
40206,29072,topology
40207,1119,topology
40208,87178,topology
40209,8678,topology
40210,29079,topology
40211,23032,topology
40212,51085,topology
40213,23741,topology
40214,4092,topology
40215,4091,topology
40216,4090,topology
40217,23213,topology
40218,23212,topology
40219,4094,topology
40220,50944,topology
40221,26509,topology
40222,5733,topology
40223,23580,topology
40224,4040,topology
40225,8411,topology
40226,8416,topology
40227,4728,topology
40228,6468,topology
40229,197131,topology
40230,51548,topology
40231,9807,topology
40232,6461,topology
40233,9804,topology
40234,6464,topology
40235,10978,topology
40236,25836,topology
40237,9690,topology
40238,79918,topology
40239,6788,topology
40240,79228,topology
40241,3925,topology
40243,3929,topology
40244,2304,topology
40245,23363,topology
40246,6722,topology
40247,6720,topology
40248,8301,topology
40249,6729,topology
40250,23368,topology
40251,4781,topology
40252,4780,topology
40253,51304,topology
40254,51621,topology
40255,51523,topology
40256,5824,topology
40257,51302,topology
40258,51752,topology
40259,5829,topology
40260,5828,topology
40261,11260,topology
40262,8099,topology
40263,3857,topology
40264,9939,topology
40265,55233,topology
40266,6484,topology
40267,3858,topology
40268,55236,topology
40269,55534,topology
40270,9839,topology
40271,6093,topology
40272,6095,topology
40273,80725,topology
40274,80727,topology
40275,51160,topology
40276,51162,topology
40277,51163,topology
40279,360,topology
40280,259230,topology
40281,6655,topology
40282,6654,topology
40283,340061,topology
40284,6651,topology
40285,154796,topology
40286,10808,topology
40287,51763,topology
40288,5915,topology
40289,5914,topology
40290,56243,topology
40291,5911,topology
40292,10801,topology
40293,56246,topology
40294,5912,topology
40295,2288,topology
40296,79885,topology
40297,56751,topology
40298,79888,topology
40299,197,topology
40300,196,topology
40301,57117,topology
40302,190,topology
40303,10512,topology
40304,3678,topology
40305,6386,topology
40306,3672,topology
40307,64682,topology
40308,6389,topology
40309,10459,topology
40310,3675,topology
40311,8660,topology
40312,10106,topology
40313,2547,topology
40314,57599,topology
40315,2549,topology
40316,2548,topology
40317,57591,topology
40318,114609,topology
40319,27306,topology
40320,26258,topology
40321,26259,topology
40322,64170,topology
40323,10332,topology
40324,5002,topology
40325,9156,topology
40326,64422,topology
40327,23005,topology
40328,2767,topology
40329,64428,topology
40330,153090,topology
40331,89781,topology
40333,902,topology
40334,1849,topology
40335,6272,topology
40336,6275,topology
40337,1840,topology
40338,60436,topology
40339,1845,topology
40340,114805,topology
40341,9559,topology
40342,9551,topology
40343,4953,topology
40344,2161,topology
40345,2160,topology
40346,9557,topology
40347,2162,topology
40348,54496,topology
40349,9732,topology
40350,9734,topology
40352,10478,topology
40353,2147,topology
40354,2619,topology
40355,7342,topology
40356,3299,topology
40357,5139,topology
40358,7341,topology
40359,3294,topology
40360,3295,topology
40361,10025,topology
40362,1902,topology
40363,1903,topology
40364,5130,topology
40365,255738,topology
40366,84759,topology
40367,22976,topology
40368,23542,topology
40369,285381,topology
40370,54677,topology
40371,147372,topology
40372,9856,topology
40373,353174,topology
40374,9025,topology
40375,9024,topology
40376,9027,topology
40377,10241,topology
40378,9020,topology
40379,9022,topology
40380,5883,topology
40381,5443,topology
40382,148281,topology
40383,5223,topology
40384,5226,topology
40385,5224,topology
40386,80746,topology
40387,8930,topology
40388,84376,topology
40389,8932,topology
40390,8563,topology
40391,22882,topology
40392,23186,topology
40394,29882,topology
40395,29886,topology
40396,57092,topology
40397,23184,topology
40398,7175,topology
40399,6890,topology
40400,6895,topology
40401,3066,topology
40402,3065,topology
40403,3064,topology
40404,2947,topology
40405,2946,topology
40406,23189,topology
40407,2941,topology
40408,8738,topology
40409,1051,topology
40410,1054,topology
40411,5352,topology
40412,5351,topology
40413,91147,topology
40414,26173,topology
40415,23633,topology
40416,115703,topology
40417,1278,topology
40418,79784,topology
40419,4316,topology
40420,1183,topology
40421,1270,topology
40422,613,topology
40423,10319,topology
40424,617,topology
40425,11047,topology
40426,54107,topology
40427,54106,topology
40428,11040,topology
40429,8243,topology
40430,84433,topology
40431,8795,topology
40432,9819,topology
40433,1490,topology
40434,1491,topology
40435,10908,topology
40436,23028,topology
40437,1471,topology
40438,1476,topology
40439,57216,topology
40440,144717,topology
40441,1475,topology
40442,23020,topology
40443,5465,topology
40444,23024,topology
40445,1495,topology
40446,5721,topology
40447,50488,topology
40448,7043,topology
40449,55183,topology
40450,23759,topology
40451,5742,topology
40452,498,topology
40453,5747,topology
40454,23598,topology
40455,64344,topology
40456,5725,topology
40457,4221,topology
40459,5587,topology
40460,5584,topology
40461,6478,topology
40462,20,topology
40463,5580,topology
40464,5581,topology
40465,6470,topology
40466,6477,topology
40467,29,topology
40468,6474,topology
40469,25824,topology
40470,3187,topology
40471,25820,topology
40472,6845,topology
40473,23118,topology
40474,79039,topology
40475,3936,topology
40476,3931,topology
40477,3265,topology
40478,51684,topology
40479,6718,topology
40480,6717,topology
40481,6714,topology
40482,10652,topology
40483,23370,topology
40484,8501,topology
40485,6711,topology
40486,9907,topology
40487,170302,topology
40488,9903,topology
40489,51377,topology
40490,51379,topology
40492,4133,topology
40493,57551,topology
40494,1874,topology
40495,55454,topology
40496,5693,topology
40497,3843,topology
40498,3845,topology
40499,65018,topology
40500,3849,topology
40501,3848,topology
40502,7857,topology
40503,64764,topology
40504,7855,topology
40505,3267,topology
40506,4047,topology
40507,51199,topology
40508,4041,topology
40509,51194,topology
40510,6660,topology
40511,51196,topology
40512,4048,topology
40513,6667,topology
40514,5585,topology
40515,51750,topology
40516,51755,topology
40517,51201,topology
40518,5966,topology
40519,3665,topology
40520,3667,topology
40521,3661,topology
40522,2280,topology
40523,2281,topology
40524,150684,topology
40525,56984,topology
40526,3669,topology
40527,64699,topology
40528,972,topology
40529,81559,topology
40530,163126,topology
40531,23354,topology
40532,130399,topology
40533,27316,topology
40534,6284,topology
40535,10901,topology
40536,10902,topology
40537,3692,topology
40538,26227,topology
40539,30851,topology
40540,2590,topology
40541,10658,topology
40542,9126,topology
40543,10657,topology
40544,6737,topology
40545,5033,topology
40546,10300,topology
40547,1876,topology
40548,23451,topology
40549,7919,topology
40550,4436,topology
40551,8237,topology
40552,7917,topology
40553,7915,topology
40554,182,topology
40555,975,topology
40556,6288,topology
40557,6289,topology
40558,2119,topology
40559,90390,topology
40560,6286,topology
40561,978,topology
40562,2118,topology
40563,183,topology
40564,57107,topology_plus_feature
40565,26130,topology
40566,26133,topology
40567,6045,topology
40568,2110,topology
40569,80267,topology
40570,189,topology
40571,2115,topology
40572,6047,topology
40573,26224,topology
40574,2626,topology
40575,2627,topology
40576,2624,topology
40577,2625,topology
40578,2629,topology
40579,8086,topology
40580,5108,topology
40581,10018,topology
40582,10013,topology
40583,7358,topology
40584,9588,topology
40585,10010,topology
40586,9230,topology
40587,9409,topology
40588,10014,topology
40589,868,topology
40590,54806,topology
40591,6049,topology
40592,54801,topology
40593,861,topology
40594,57502,topology
40595,864,topology
40596,2752,topology
40597,10499,topology
40598,10498,topology
40599,10497,topology
40600,10494,topology
40601,2028,topology
40602,10277,topology
40603,10273,topology
40604,10272,topology
40605,10270,topology
40606,58191,topology
40607,889,topology
40608,8089,topology
40609,10475,topology
40610,10474,topology
40611,10477,topology
40612,10476,topology
40613,83695,topology
40614,5213,topology
40615,10472,topology
40616,9053,topology
40617,659,topology
40618,5218,topology
40619,10087,topology
40620,80314,topology
40621,8924,topology
40622,80312,topology
40623,22893,topology
40624,22894,topology
40625,55011,topology
40626,778,topology
40627,7100,topology
40628,6868,topology
40629,7105,topology
40630,71,topology
40631,3054,topology
40632,5360,topology
40633,5364,topology
40634,8425,topology
40635,79158,topology
40636,3983,topology
40637,79155,topology
40638,4303,topology
40639,4300,topology
40640,667,topology
40641,1462,topology
40642,665,topology
40643,664,topology
40644,662,topology
40645,661,topology
40646,11051,topology
40647,11052,topology
40648,57153,topology
40649,1910,topology
40650,57706,topology
40651,11059,topology
40652,30835,topology
40653,210,topology
40654,10017,topology
40655,8658,topology
40656,8651,topology
40657,8650,topology
40658,3280,topology
40659,8654,topology
40660,521,topology
40661,8435,topology_plus_feature
40662,1312,topology
40663,284110,topology
40664,23765,topology
40665,50964,topology
40666,51564,topology
40667,6917,topology
40668,9821,topology
40669,23568,topology
40670,51562,topology
40671,5754,topology
40672,4233,topology
40673,23560,topology
40674,5591,topology
40675,5590,topology
40676,5595,topology
40677,5594,topology
40678,5599,topology
40679,5598,topology
40680,54968,topology
40681,23161,topology
40682,23162,topology
40683,23166,topology
40684,4598,topology
40685,55083,topology
40686,3949,topology
40687,55081,topology
40688,84817,topology
40689,311,topology
40690,310,topology
40691,9828,topology
40692,51692,topology
40693,6708,topology
40694,79661,topology
40695,23303,topology
40696,54960,topology
40697,23305,topology
40698,23304,topology
40699,8322,topology
40700,9910,topology
40701,9913,topology
40702,653519,topology
40703,51366,topology
40704,9918,topology
40705,4124,topology
40706,7430,topology
40707,7431,topology
40708,5683,topology
40709,5682,topology
40710,64759,topology
40711,2022,topology
40712,2322,topology
40713,1509,topology
40714,2023,topology
40715,64754,topology
40716,23414,topology
40717,23411,topology
40718,6670,topology
40719,6672,topology
40720,27257,topology
40721,84967,topology
40722,4055,topology
40723,4054,topology
40724,27252,topology
40725,51185,topology
40726,4059,topology
40727,51181,topology
40728,5194,topology
40729,27097,topology
40730,5978,topology
40731,51747,topology
40732,51741,topology
40733,56998,topology
40734,3611,topology
40735,3612,topology
40736,51504,topology
40737,6818,topology
40738,56993,topology
40739,2296,topology
40740,5771,topology
40741,25780,topology
40742,7536,topology
40743,5770,topology
40744,6522,topology
40745,55959,topology
40746,55958,topology
40747,6584,topology
40748,5775,topology
40749,2562,topology
40750,55705,topology
40751,116840,topology
40752,59277,topology
40753,10912,topology
40754,5906,topology
40755,27329,topology
40756,84649,topology
40757,26234,topology
40758,10919,topology
40759,9133,topology
40760,25970,topology
40761,9131,topology
40762,64400,topology
40763,64407,topology
40764,7923,topology
40765,7296,topology
40766,9134,topology
40767,7298,topology
40768,1611,topology
40769,10645,topology
40770,5025,topology
40771,5027,topology
40772,3728,topology
40773,3725,topology
40774,3726,topology
40775,3727,topology
40776,3720,topology
40777,4686,topology
40778,366,topology
40779,966,topology
40780,56254,topology
40781,960,topology
40782,4683,topology
40783,6299,topology
40784,5217,topology
40785,6294,topology
40786,140825,topology
40787,26121,topology
40788,57178,topology
40789,80274,topology_plus_feature
40790,10955,topology
40791,2107,topology
40792,6050,topology
40793,10006,topology
40794,5116,topology
40795,5110,topology
40796,84081,topology
40797,5573,topology
40798,54476,topology
40799,5119,topology
40800,6506,topology
40801,147912,topology
40802,64241,topology
40803,64240,topology
40804,7709,topology
40805,9220,topology
40806,641,topology
40807,54872,topology
40808,79840,topology
40809,56970,topology
40810,640,topology
40811,22953,topology_plus_feature
40812,3431,topology
40813,22955,topology
40814,871,topology
40815,10488,topology
40816,2034,topology
40817,2033,topology
40818,4597,topology
40819,2747,topology
40820,2746,topology
40821,5293,topology
40822,4846,topology
40823,57396,topology
40824,4843,topology
40825,891,topology
40826,23139,topology
40827,896,topology
40828,57122,topology
40829,54617,topology
40830,9049,topology
40831,24145,topology
40832,129138,topology
40833,5204,topology
40834,10460,topology
40835,353116,topology
40836,9043,topology
40837,54583,topology
40838,9040,topology
40839,54584,topology
40840,10468,topology
40841,7321,topology
40842,92610,topology
40843,23144,topology
40844,142678,topology
40845,142679,topology
40846,8912,topology
40847,1616,topology
40848,150465,topology
40849,8914,topology
40850,8915,topology
40851,54904,topology
40852,353376,topology
40853,54903,topology
40854,54902,topology
40855,2965,topology
40856,1789,topology
40857,2967,topology
40858,2966,topology
40859,2962,topology
40860,5191,topology
40861,2969,topology
40862,1785,topology
40863,1786,topology
40864,5190,topology
40865,7111,topology
40866,5193,topology
40867,6879,topology
40868,6878,topology
40869,6877,topology
40870,3040,topology
40871,6874,topology
40872,6873,topology
40873,6872,topology
40874,6871,topology
40875,84897,topology
40876,57826,topology
40877,5376,topology
40878,1072,topology
40879,1071,topology
40880,22899,topology
40881,7390,topology
40882,1676,topology
40883,5394,topology
40884,30827,topology
40885,678,topology
40886,65057,topology
40887,676,topology
40888,677,topology
40889,672,topology
40890,673,topology
40891,283489,topology
40892,11344,topology
40893,151648,topology
40894,6392,topology
40895,5192,topology
40896,8464,topology
40897,23770,topology
40898,23774,topology
40899,2494,topology
40900,6907,topology
40901,8683,topology
40902,6453,topology
40903,4209,topology
40904,6903,topology
40905,9855,topology
40906,5768,topology
40907,4204,topology
40908,4205,topology
40909,9683,topology
40910,5568,topology
40911,245711,topology
40912,5566,topology
40913,5562,topology
40914,1524,topology
40915,23177,topology
40916,1522,topology
40917,1523,topology
40918,25805,topology
40919,89884,topology
40920,25800,topology
40921,309,topology
40922,567,topology
40923,3958,topology
40924,55729,topology
40925,301,topology
40926,302,topology
40927,3956,topology
40928,306,topology
40929,3954,topology
40930,4116,topology
40931,8359,topology
40932,23318,topology
40933,51022,topology
40934,11218,topology
40935,23314,topology
40936,130557,topology
40937,51429,topology
40938,51426,topology
40939,51422,topology
40940,55432,topology
40941,93210,topology_plus_feature
40942,7423,topology
40943,55437,topology
40944,7421,topology
40945,7428,topology
40946,92906,topology
40947,10049,topology
40948,2475,topology
40949,23406,topology
40950,6601,topology
40951,6602,topology
40952,23405,topology
40953,6604,topology
40954,5702,topology
40955,6609,topology
40956,23409,topology
40957,10856,topology
40958,27242,topology
40959,27248,topology
40960,58493,topology
40961,1105,topology
40962,27086,topology
40963,51738,topology
40964,5786,topology
40965,5780,topology
40966,5781,topology
40967,5782,topology
40968,5783,topology
40969,65109,topology
40970,55159,topology
40971,150209,topology
40972,51735,topology
40973,3603,topology
40974,3600,topology
40975,3606,topology
40976,63976,topology
40977,124583,topology
40978,8529,topology
40979,25796,topology
40980,64282,topology
40981,6118,topology
40982,57761,topology
40983,259173,topology
40984,6117,topology
40985,10922,topology
40986,10921,topology
40987,166929,topology
40988,27338,topology
40989,27339,topology
40990,2353,topology
40991,10928,topology
40992,2355,topology
40993,7283,topology
40994,113,topology
40995,10672,topology
40996,10670,topology
40997,9451,topology
40998,9100,topology
40999,9101,topology
41000,1896,topology
41001,81930,topology
41002,1893,topology
41003,959,topology
41004,4690,topology
41005,4921,topology
41006,2132,topology
41007,4926,topology
41008,2131,topology
41009,950,topology
41010,953,topology_plus_feature
41011,23043,topology
41012,954,topology_plus_feature
41013,7879,topology
41014,128239,topology
41015,93986,topology
41016,81846,topology
41017,81847,topology
41018,81844,topology
41019,80243,topology
41020,26119,topology
41021,85366,topology
41022,85365,topology
41023,2648,topology
41024,10075,topology
41025,10076,topology
41026,5168,topology
41027,54464,topology
41028,2645,topology
41029,2646,topology
41030,9218,topology
41031,9219,topology
41032,22943,topology
41033,9213,topology
41034,22948,topology
41035,9217,topology
41036,56943,topology
41037,23433,topology
41038,56940,topology
41039,56949,topology
41040,5916,topology
41041,2004,topology
41042,9696,topology
41043,4855,topology
41044,9695,topology
41045,4853,topology
41046,9693,topology
41047,4851,topology
41048,4850,topology
41049,9076,topology
41050,90780,topology
41051,10299,topology
41052,6615,topology
41053,9070,topology
41054,54602,topology
41055,54600,topology
41056,10296,topology
41057,10291,topology
41058,9079,topology
41059,10452,topology
41060,10451,topology
41061,1268,topology
41062,9670,topology
41063,10487,topology
41064,10105,topology
41065,10107,topology
41066,10458,topology
41067,3557,topology
41068,3556,topology
41069,3551,topology
41070,387893,topology
41071,23049,topology
41072,10580,topology
41073,80331,topology
41074,80335,topology
41075,8625,topology
41076,8907,topology
41077,54910,topology
41078,84305,topology
41079,1798,topology
41080,11186,topology
41081,718,topology
41082,11188,topology
41083,710,topology
41084,57048,topology
41085,7126,topology
41086,93100,topology
41087,6840,topology
41088,1906,topology
41089,51231,topology
41090,1069,topology
41091,79133,topology
41092,283149,topology
41093,5300,topology
41094,1062,topology
41095,5307,topology
41096,84233,topology
41097,84231,topology
41098,1666,topology
41099,26019,topology
41100,1663,topology
41101,1660,topology
41102,8233,topology
41103,6591,topology
41104,595,topology
41105,6596,topology
41106,6597,topology
41107,6598,topology
41108,598,topology
41109,8239,topology
41110,3141,topology
41111,3142,topology
41112,3146,topology
41113,3148,topology
41114,2820,topology
41115,2822,topology
41116,5413,topology
41117,112770,topology
41118,1401,topology
41119,27032,topology
41120,4215,topology
41121,4214,topology
41122,4217,topology
41123,4216,topology
41124,4211,topology
41125,4218,topology
41126,444,topology
41127,59272,topology
41128,9846,topology
41129,6934,topology
41130,9844,topology
41131,23543,topology
41132,8694,topology_plus_feature
41133,8697,topology
41134,23095,topology
41135,5774,topology
41136,64216,topology
41137,7703,topology
41138,5578,topology
41139,32,topology
41140,31,topology
41141,37,topology
41142,34,topology
41143,3092,topology
41144,3093,topology
41145,3091,topology
41146,645,topology
41147,649,topology
41148,648,topology
41149,3099,topology
41150,114822,topology
41151,79595,topology
41152,79594,topology
41153,23327,topology
41154,23326,topology
41155,338,topology
41156,335,topology
41157,334,topology
41158,337,topology
41159,336,topology
41160,331,topology
41161,330,topology
41162,55715,topology
41163,93664,topology
41164,11221,topology
41165,51340,topology
41166,51434,topology
41167,51343,topology
41168,51433,topology
41169,51347,topology
41170,7410,topology
41171,7416,topology
41172,7414,topology
41173,7415,topology
41174,55154,topology
41175,7419,topology
41176,63941,topology
41177,92912,topology
41178,116519,topology
41179,545,topology
41180,6613,topology
41181,374291,topology
41182,23435,topology
41183,1464,topology
41184,22985,topology
41185,5950,topology
41186,5954,topology
41187,10848,topology
41188,4077,topology
41189,4076,topology
41190,29117,topology
41191,5797,topology
41192,54949,topology
41193,127933,topology
41194,5792,topology
41195,5791,topology
41196,51720,topology
41197,361,topology
41198,3638,topology
41199,10369,topology
41200,3635,topology
41201,3633,topology
41202,9619,topology
41203,8892,topology
41204,55971,topology
41205,8891,topology
41206,8434,topology
41207,54431,topology
41208,6103,topology
41209,6102,topology
41210,161882,topology
41211,55576,topology
41212,10938,topology
41213,10939,topology
41214,10935,topology
41215,27343,topology
41216,10930,topology_plus_feature
41217,10933,topology
41218,64399,topology
41219,64398,topology
41220,9448,topology
41221,9113,topology
41222,9444,topology
41223,64397,topology
41224,9114,topology
41225,9440,topology
41226,3708,topology
41227,79913,topology
41228,1889,topology
41229,3703,topology
41230,3707,topology
41231,29107,topology
41232,1880,topology
41233,949,topology
41234,4664,topology
41235,4665,topology
41236,4915,topology
41237,4913,topology
41238,23047,topology
41239,941,topology
41240,9826,topology
41241,57159,topology
41242,57154,topology
41243,26100,topology
41244,57620,topology
41245,10062,topology
41246,57447,topology
41247,5170,topology
41248,5176,topology
41249,5174,topology
41250,10068,topology
41251,57448,topology
41252,3039,topology
41253,3417,topology
41254,22933,topology
41255,130,topology
41256,22937,topology
41257,22938,topology
41258,56957,topology
41259,56950,topology
41260,54850,topology
41261,10664,topology
41262,84159,topology
41263,4869,topology
41264,166012,topology_plus_feature
41265,4860,topology
41266,9682,topology
41267,2011,topology
41268,2010,topology
41269,4864,topology
41270,9060,topology
41271,9063,topology
41272,246184,topology
41273,133396,topology
41274,9066,topology
41275,123803,topology
41276,9666,topology
41277,10449,topology
41278,10444,topology
41279,10114,topology
41280,10110,topology
41281,10111,topology
41282,84335,topology
41283,7251,topology
41284,22845,topology
41285,22846,topology
41286,10592,topology
41287,4485,topology
41288,4486,topology
41289,4481,topology
41290,162989,topology
41291,10598,topology
41292,27346,topology
41293,54927,topology
41294,54926,topology
41295,8976,topology
41296,6855,topology
41297,8527,topology
41298,6850,topology
41299,246243,topology
41300,84441,topology
41301,5870,topology
41302,2909,topology
41303,2908,topology
41304,84444,topology
41305,84447,topology
41306,84446,topology
41307,27430,topology
41308,81,topology
41309,86,topology
41310,87,topology
41311,25813,topology
41312,5311,topology
41313,5310,topology
41314,5316,topology
41315,8805,topology
41316,8800,topology
41317,1653,topology
41318,1650,topology
41319,9445,topology
41320,1655,topology
41321,64324,topology
41322,6581,topology
41323,585,topology
41324,582,topology
41325,30844,topology
41326,581,topology
41327,8754,topology
41328,8204,topology
41329,51257,topology
41330,8202,topology
41331,8751,topology
41332,57026,topology
41333,3156,topology
41334,1435,topology
41335,1432,topology
41336,3397,topology
41337,3396,topology
41338,3399,topology
41339,3398,topology
41340,2019,topology
41341,29844,topology
41342,79058,topology
41343,29843,topology
41344,149428,topology
41345,79053,topology
41346,283989,topology
41347,23557,topology
41349,185,topology
41350,23089,topology
41351,6929,topology
41352,6928,topology
41353,6927,topology
41354,6926,topology
41355,23087,topology
41356,23085,topology
41357,79582,topology
41358,7716,topology
41359,92105,topology
41360,541468,topology
41361,657,topology
41362,1500,topology
41363,147495,topology
41364,652,topology
41365,22954,topology
41366,3084,topology
41367,3087,topology
41368,25861,topology
41369,23154,topology
41370,25865,topology
41371,23332,topology
41372,8370,topology
41373,23338,topology
41374,8575,topology
41375,5894,topology
41376,5898,topology
41377,5899,topology
41378,8578,topology
41379,11236,topology
41380,23309,topology
41381,3880,topology
41382,23308,topology
41383,7408,topology
41384,55149,topology
41385,55145,topology
41386,55142,topology
41387,55140,topology
41388,7402,topology
41389,51393,topology
41390,29896,topology
41391,100287171,topology
41392,149951,topology
41393,23428,topology
41394,23429,topology
41395,23424,topology
41396,222068,topology
41397,6624,topology
41398,6625,topology
41399,6623,topology
41400,51455,topology
41401,84938,topology
41402,51715,topology_plus_feature
41403,56548,topology
41404,4000,topology
41405,754,topology
41406,84934,topology
41407,55704,topology
41408,8772,topology
41409,320,topology
41410,80789,topology
41411,3975,topology
41412,324,topology
41413,55703,topology
41414,328,topology
41415,329,topology
41416,9898,topology
41417,64089,topology
41418,3621,topology
41419,3622,topology
41420,3624,topology
41421,3627,topology
41422,55967,topology
41423,84844,topology
41424,80781,topology
41425,2334,topology
41426,2335,topology
41427,57704,topology
41428,64083,topology
41429,201294,topology
41430,4719,topology
41431,3073,topology
41432,51667,topology
41433,51665,topology
41434,27352,topology
41435,2958,topology
41436,10943,topology
41437,491,topology
41438,6883,topology
41439,55998,topology
41440,3714,topology
41441,3717,topology
41442,3716,topology
41443,56034,topology
41444,57522,topology
41445,57521,topology
41446,3718,topology
41447,9474,topology
41448,9475,topology
41449,7389,topology
41450,4478,topology
41451,2658,topology
41452,4909,topology
41453,6002,topology
41454,4678,topology
41455,2487,topology
41456,4905,topology
41457,4670,topology
41458,57325,topology
41459,2244,topology
41460,57634,topology
41461,2247,topology
41462,57144,topology
41463,2241,topology
41464,57630,topology
41465,2243,topology
41466,9270,topology
41467,994,topology
41468,997,topology
41469,996,topology
41470,7391,topology
41471,10728,topology
41472,10059,topology
41473,7392,topology
41474,10725,topology
41475,5147,topology
41476,63826,topology
41477,999,topology
41478,998,topology
41479,10051,topology
41480,3400,topology
41481,22920,topology
41482,7169,topology
41483,64072,topology
41484,127,topology
41485,128,topology
41486,121504,topology
41487,8985,topology
41488,55743,topology
41489,22930,topology
41490,54840,topology
41491,56923,topology
41492,54843,topology
41493,79872,topology
41494,2068,topology
41495,10975,topology
41496,6310,topology
41497,6311,topology
41498,26001,topology
41499,55746,topology
41500,6314,topology
41501,10616,topology
41502,2060,topology
41503,55031,topology
41504,2064,topology
41505,2065,topology
41506,2067,topology
41507,91404,topology
41508,9099,topology
41509,7014,topology
41510,9097,topology
41511,9092,topology
41512,9093,topology
41513,9653,topology
41514,9657,topology
41515,5073,topology
41516,10432,topology
41517,10435,topology
41518,10437,topology
41519,84321,topology
41520,60626,topology
41521,727,topology
41522,5090,topology
41523,157506,topology
41524,5094,topology
41525,22853,topology
41526,7249,topology
41527,7248,topology
41528,9785,topology
41529,9788,topology
41530,10344,topology_plus_feature
41531,163702,topology_plus_feature
41532,64750,topology
41533,2938,topology
41534,6827,topology
41535,6829,topology
41536,2934,topology
41537,2935,topology
41538,2932,topology
41539,2931,topology
41540,10540,topology
41541,10542,topology
41542,4880,topology
41543,27429,topology
41544,219771,topology
41545,1645,topology
41546,1647,topology
41547,1646,topology
41548,1643,topology
41549,1642,topology
